user_id,item_id,rating
20,92,2.0
20,97,5.0
20,120,2.0
20,126,1.0
20,173,5.0
20,241,2.0
20,251,2.0
21,11,1.0
21,25,2.0
21,47,1.0
21,60,1.0
21,86,3.0
21,96,1.0
21,102,5.0
21,103,1.0
21,113,3.0
21,125,2.0
21,130,1.0
21,140,2.0
21,174,3.0
21,198,3.0
21,214,3.0
21,239,3.0
21,265,3.0
21,279,1.0
21,296,2.0
22,20,5.0
22,44,4.0
22,94,2.0
22,95,2.0
22,96,3.0
22,98,4.0
22,99,3.0
22,132,5.0
22,133,3.0
22,142,4.0
22,168,3.0
22,172,3.0
22,179,5.0
22,182,3.0
22,185,2.0
22,186,2.0
22,232,4.0
22,233,4.0
22,235,3.0
22,269,4.0
22,272,3.0
22,279,3.0
23,11,3.0
23,34,2.0
23,35,5.0
23,36,2.0
23,44,5.0
23,69,4.0
23,71,5.0
23,78,1.0
23,88,4.0
23,89,4.0
23,108,5.0
23,122,5.0
23,129,3.0
23,140,3.0
23,146,2.0
23,148,3.0
23,158,2.0
23,160,5.0
23,169,3.0
23,172,4.0
23,197,3.0
23,198,4.0
23,199,5.0
23,224,5.0
23,239,5.0
23,253,5.0
23,254,3.0
23,285,5.0
24,8,5.0
24,19,5.0
24,30,2.0
24,36,3.0
24,49,4.0
24,59,5.0
24,61,3.0
24,80,4.0
24,83,1.0
24,93,4.0
24,94,3.0
24,101,5.0
24,121,5.0
24,135,2.0
24,151,2.0
24,160,3.0
24,161,4.0
24,173,5.0
24,174,4.0
24,178,1.0
24,195,3.0
24,204,2.0
24,207,5.0
24,215,5.0
24,217,1.0
24,232,5.0
24,239,4.0
24,246,2.0
24,262,2.0
24,264,2.0
24,272,5.0
24,285,4.0
24,293,5.0
25,1,3.0
25,42,1.0
25,78,1.0
25,80,1.0
25,87,1.0
25,112,1.0
25,118,3.0
25,142,3.0
25,145,1.0
25,161,2.0
25,166,3.0
25,218,1.0
25,262,1.0
25,274,3.0
25,284,3.0
26,7,2.0
26,40,1.0
26,86,3.0
26,142,3.0
26,157,1.0
26,172,2.0
26,178,1.0
26,182,3.0
26,196,5.0
26,246,4.0
26,274,2.0
27,21,4.0
27,35,4.0
27,40,4.0
27,64,3.0
27,80,1.0
27,81,4.0
27,82,3.0
27,113,4.0
27,120,4.0
27,121,4.0
27,128,2.0
27,135,1.0
27,181,1.0
27,192,3.0
27,224,3.0
27,236,2.0
27,242,2.0
27,243,2.0
27,263,4.0
27,266,4.0
27,273,4.0
27,279,1.0
27,296,1.0
28,14,5.0
28,18,1.0
28,21,4.0
28,41,3.0
28,49,5.0
28,58,3.0
28,75,4.0
28,87,3.0
28,109,5.0
28,119,5.0
28,121,3.0
28,154,4.0
28,159,4.0
28,160,5.0
28,204,3.0
28,264,3.0
28,270,3.0
28,275,4.0
28,293,3.0
28,296,3.0
29,10,2.0
29,11,3.0
29,17,3.0
29,25,4.0
29,29,4.0
29,54,4.0
29,78,1.0
29,94,3.0
29,95,4.0
29,109,3.0
29,111,4.0
29,115,3.0
29,126,3.0
29,138,2.0
29,141,3.0
29,152,5.0
29,166,2.0
29,170,2.0
29,195,4.0
29,199,5.0
29,207,4.0
29,209,3.0
29,230,5.0
29,232,5.0
29,239,5.0
29,258,3.0
29,263,1.0
29,265,4.0
29,270,2.0
29,293,3.0
29,298,3.0
30,4,1.0
30,13,2.0
30,32,3.0
30,66,3.0
30,85,1.0
30,133,2.0
30,162,1.0
30,217,1.0
30,245,4.0
30,270,1.0
30,281,2.0
30,290,2.0
31,4,2.0
31,42,3.0
31,58,1.0
31,78,2.0
31,79,3.0
31,98,1.0
31,111,3.0
31,113,4.0
31,148,1.0
31,164,5.0
31,170,1.0
31,225,3.0
31,230,5.0
31,247,4.0
32,21,4.0
32,23,4.0
32,35,5.0
32,40,4.0
32,67,3.0
32,83,1.0
32,87,2.0
32,135,2.0
32,143,4.0
32,145,4.0
32,161,3.0
32,171,3.0
32,176,4.0
32,210,3.0
32,221,2.0
32,245,4.0
32,247,4.0
32,248,1.0
32,253,3.0
32,257,4.0
32,259,5.0
32,282,3.0
32,299,4.0
33,14,4.0
33,28,4.0
33,31,3.0
33,34,2.0
33,42,3.0
33,89,2.0
33,99,2.0
33,107,3.0
33,108,5.0
33,129,5.0
33,159,4.0
33,169,4.0
33,179,3.0
33,193,5.0
33,203,1.0
33,223,3.0
33,251,2.0
33,262,2.0
33,278,5.0
34,24,4.0
34,44,4.0
34,63,5.0
34,67,3.0
34,69,3.0
34,88,2.0
34,98,2.0
34,113,5.0
34,132,5.0
34,142,1.0
34,182,4.0
34,184,4.0
34,202,3.0
34,206,3.0
34,222,4.0
34,226,5.0
34,228,5.0
34,242,4.0
34,251,3.0
34,253,4.0
34,254,2.0
34,263,3.0
34,273,5.0
34,278,3.0
34,291,3.0
34,294,4.0
35,81,3.0
35,107,1.0
35,162,1.0
35,189,1.0
35,205,1.0
35,207,3.0
35,230,2.0
35,239,2.0
35,241,1.0
35,253,1.0
36,42,2.0
36,66,3.0
36,77,2.0
36,92,2.0
36,125,1.0
36,127,1.0
36,145,2.0
36,164,1.0
36,195,1.0
36,210,3.0
36,240,1.0
36,290,3.0
37,0,2.0
37,7,2.0
37,18,3.0
37,26,4.0
37,78,2.0
37,87,2.0
37,94,2.0
37,122,5.0
37,168,5.0
37,202,2.0
37,212,2.0
37,213,1.0
37,217,1.0
37,221,3.0
37,222,3.0
37,229,5.0
37,234,3.0
37,239,3.0
37,243,3.0
37,257,3.0
37,277,2.0
37,299,5.0
38,1,5.0
38,17,3.0
38,21,2.0
38,23,3.0
38,37,4.0
38,42,5.0
38,66,5.0
38,86,4.0
38,94,2.0
38,119,5.0
38,138,2.0
38,163,2.0
38,174,5.0
38,209,3.0
38,224,5.0
38,233,3.0
38,297,4.0
39,56,3.0
39,73,5.0
39,84,5.0
39,96,2.0
39,101,3.0
39,104,4.0
39,107,2.0
39,110,2.0
39,126,3.0
39,158,2.0
39,162,4.0
39,163,3.0
39,168,5.0
39,174,4.0
39,212,3.0
39,218,3.0
39,219,5.0
39,220,2.0
39,221,2.0
39,224,3.0
39,225,3.0
39,231,5.0
39,243,3.0
39,252,3.0
39,266,4.0
40,7,2.0
40,25,3.0
40,30,1.0
40,57,1.0
40,63,4.0
40,67,1.0
40,83,1.0
40,89,1.0
40,105,1.0
40,124,3.0
40,126,3.0
40,146,1.0
40,147,1.0
40,177,2.0
40,180,1.0
40,183,3.0
40,207,3.0
40,231,1.0
40,239,1.0
40,247,2.0
40,248,1.0
40,254,3.0
40,274,4.0
40,294,2.0
41,4,2.0
41,24,1.0
41,47,2.0
41,48,1.0
41,71,1.0
41,93,4.0
41,185,3.0
41,262,1.0
42,0,3.0
42,20,3.0
42,24,2.0
42,38,3.0
42,56,3.0
42,64,2.0
42,77,2.0
42,87,2.0
42,90,2.0
42,94,2.0
42,98,3.0
42,104,4.0
42,106,3.0
42,116,5.0
42,124,4.0
42,145,3.0
42,151,1.0
42,187,4.0
42,204,2.0
42,228,5.0
42,231,4.0
42,260,2.0
42,272,1.0
42,283,3.0
42,295,4.0
42,297,2.0
43,2,3.0
43,6,3.0
43,10,2.0
43,49,4.0
43,70,5.0
43,86,4.0
43,87,2.0
43,110,3.0
43,124,2.0
43,152,5.0
43,162,3.0
43,163,3.0
43,179,3.0
43,213,4.0
43,247,5.0
43,249,5.0
43,273,5.0
43,289,2.0
43,290,3.0
44,12,5.0
44,20,4.0
44,31,3.0
44,43,2.0
44,80,2.0
44,90,2.0
44,118,5.0
44,128,3.0
44,142,2.0
44,145,5.0
44,160,5.0
44,167,4.0
44,197,3.0
44,200,5.0
44,231,3.0
44,254,2.0
44,261,4.0
44,266,4.0
44,274,3.0
44,278,3.0
44,294,2.0
44,297,3.0
44,298,5.0
45,30,2.0
45,40,1.0
45,136,3.0
45,148,2.0
45,171,1.0
45,236,2.0
45,264,1.0
45,295,5.0
46,30,2.0
46,45,5.0
46,62,3.0
46,63,4.0
46,70,4.0
46,103,1.0
46,124,1.0
46,137,5.0
46,157,2.0
46,167,2.0
46,182,3.0
46,183,1.0
46,197,1.0
46,206,3.0
46,223,2.0
47,3,4.0
47,4,1.0
47,37,2.0
47,41,4.0
47,53,4.0
47,80,2.0
47,83,2.0
47,100,3.0
47,125,2.0
47,136,2.0
47,158,2.0
47,159,3.0
47,169,2.0
47,173,5.0
47,198,2.0
47,205,2.0
47,212,1.0
47,218,2.0
47,222,4.0
47,230,2.0
47,243,5.0
47,248,1.0
47,271,5.0
47,276,3.0
48,4,2.0
48,22,3.0
48,24,5.0
48,39,5.0
48,51,4.0
48,79,5.0
48,81,5.0
48,88,4.0
48,104,4.0
48,107,4.0
48,123,4.0
48,153,5.0
48,160,4.0
48,170,4.0
48,207,5.0
48,218,3.0
48,239,4.0
48,247,5.0
48,257,4.0
48,259,4.0
48,280,3.0
48,283,5.0
48,294,2.0
48,297,4.0
49,6,3.0
49,23,2.0
49,24,1.0
49,46,5.0
49,56,4.0
49,68,4.0
49,69,3.0
49,71,3.0
49,77,3.0
49,78,1.0
49,80,3.0
49,88,3.0
49,89,2.0
49,98,1.0
49,103,2.0
49,110,2.0
49,113,4.0
49,121,4.0
49,132,5.0
49,141,2.0
49,143,5.0
49,192,4.0
49,205,3.0
49,243,3.0
49,267,4.0
49,271,5.0
49,278,4.0
49,283,3.0
50,20,2.0
50,39,1.0
50,110,2.0
50,127,1.0
50,132,1.0
50,139,1.0
50,166,2.0
50,218,2.0
50,252,2.0
50,297,1.0
51,77,3.0
51,85,1.0
51,95,1.0
51,97,3.0
51,110,1.0
51,142,2.0
51,150,2.0
51,177,2.0
51,181,2.0
51,207,5.0
51,278,1.0
52,14,4.0
52,21,4.0
52,32,3.0
52,33,1.0
52,54,3.0
52,117,5.0
52,134,2.0
52,152,5.0
52,157,2.0
52,160,3.0
52,168,4.0
52,194,3.0
52,202,2.0
52,216,3.0
52,253,4.0
52,276,2.0
52,281,1.0
53,11,3.0
53,16,2.0
53,23,3.0
53,42,4.0
53,62,5.0
53,63,5.0
53,105,1.0
53,133,4.0
53,161,5.0
53,171,3.0
53,178,1.0
53,181,2.0
53,182,5.0
53,194,2.0
53,202,3.0
53,210,5.0
53,217,2.0
53,235,4.0
53,241,5.0
53,258,5.0
53,266,5.0
53,271,5.0
53,277,4.0
53,283,3.0
53,293,4.0
54,0,4.0
54,43,4.0
54,50,3.0
54,84,5.0
54,95,3.0
54,108,5.0
54,112,3.0
54,145,4.0
54,151,2.0
54,192,5.0
54,223,3.0
54,228,5.0
54,229,5.0
54,254,3.0
54,258,4.0
54,271,5.0
54,278,3.0
54,279,2.0
55,43,1.0
55,51,1.0
55,94,3.0
55,103,2.0
55,128,1.0
55,132,2.0
55,187,5.0
55,206,2.0
55,209,3.0
55,213,3.0
55,240,1.0
55,279,4.0
55,285,3.0
56,2,1.0
56,8,1.0
56,19,4.0
56,33,1.0
56,41,1.0
56,70,4.0
56,100,2.0
56,109,2.0
56,127,1.0
56,158,2.0
56,198,3.0
56,210,1.0
56,222,4.0
56,228,4.0
56,245,3.0
56,266,3.0
57,13,5.0
57,45,5.0
57,48,3.0
57,66,5.0
57,80,2.0
57,101,3.0
57,109,3.0
57,111,3.0
57,227,4.0
57,240,1.0
57,241,5.0
57,252,3.0
57,253,4.0
57,274,5.0
57,289,3.0
57,292,2.0
57,293,2.0
57,294,2.0
58,16,3.0
58,22,4.0
58,31,4.0
58,36,4.0
58,55,3.0
58,57,5.0
58,68,4.0
58,78,2.0
58,80,3.0
58,83,2.0
58,87,1.0
58,115,3.0
58,165,5.0
58,183,4.0
58,191,5.0
58,195,5.0
58,209,4.0
58,212,2.0
58,213,3.0
58,216,5.0
58,247,5.0
58,250,3.0
58,261,4.0
58,274,4.0
58,278,3.0
58,280,4.0
59,26,3.0
59,29,1.0
59,37,4.0
59,45,5.0
59,53,3.0
59,54,4.0
59,59,5.0
59,62,3.0
59,70,3.0
59,76,5.0
59,78,4.0
59,104,3.0
59,125,3.0
59,126,3.0
59,131,4.0
59,137,5.0
59,140,3.0
59,144,4.0
59,159,4.0
59,168,5.0
59,171,3.0
59,178,1.0
59,179,4.0
59,192,5.0
59,202,2.0
59,245,5.0
59,246,1.0
59,257,4.0
59,266,4.0
59,279,3.0
59,289,2.0
59,293,4.0
60,30,2.0
60,41,2.0
60,66,2.0
60,69,1.0
60,84,3.0
60,114,4.0
60,144,2.0
60,159,1.0
60,205,1.0
60,221,2.0
60,274,2.0
60,281,3.0
60,295,5.0
61,8,2.0
61,39,3.0
61,127,4.0
61,128,1.0
61,148,2.0
61,149,4.0
61,160,2.0
61,174,1.0
61,182,3.0
61,189,2.0
61,255,3.0
61,269,3.0
62,10,3.0
62,13,4.0
62,33,1.0
62,39,3.0
62,73,5.0
62,87,3.0
62,89,2.0
62,146,2.0
62,160,3.0
62,186,1.0
62,209,3.0
62,222,3.0
62,247,5.0
62,257,4.0
62,268,4.0
62,270,3.0
62,294,2.0
63,0,3.0
63,14,5.0
63,44,2.0
63,52,3.0
63,77,2.0
63,87,1.0
63,112,2.0
63,122,5.0
63,130,2.0
63,147,4.0
63,169,3.0
63,180,2.0
63,196,3.0
63,197,3.0
63,216,5.0
63,218,3.0
63,231,3.0
63,243,2.0
63,245,5.0
63,255,3.0
63,257,2.0
63,261,4.0
63,295,5.0
63,298,5.0
64,7,2.0
64,8,3.0
64,15,5.0
64,50,1.0
64,62,3.0
64,126,3.0
64,145,5.0
64,151,3.0
64,152,5.0
64,160,3.0
64,178,1.0
64,186,5.0
64,209,5.0
64,228,4.0
64,231,4.0
64,243,4.0
64,252,5.0
64,267,5.0
64,270,4.0
64,275,4.0
64,293,3.0
64,296,4.0
65,3,2.0
65,13,2.0
65,23,2.0
65,43,2.0
65,64,1.0
65,135,1.0
65,191,1.0
65,207,4.0
65,217,2.0
66,1,3.0
66,38,3.0
66,71,2.0
66,115,1.0
66,116,3.0
66,136,3.0
66,203,1.0
66,218,3.0
67,24,4.0
67,29,1.0
67,47,1.0
67,55,3.0
67,61,2.0
67,65,2.0
67,68,3.0
67,93,3.0
67,95,3.0
67,102,4.0
67,111,3.0
67,124,2.0
67,135,2.0
67,157,2.0
67,158,3.0
67,170,3.0
67,179,3.0
67,183,3.0
67,219,4.0
67,222,3.0
67,226,4.0
67,257,3.0
67,260,1.0
67,268,3.0
67,294,3.0
67,297,2.0
68,23,3.0
68,30,2.0
68,36,3.0
68,38,3.0
68,42,5.0
68,73,5.0
68,85,3.0
68,119,5.0
68,135,2.0
68,143,5.0
68,145,4.0
68,153,5.0
68,154,4.0
68,169,1.0
68,173,5.0
68,179,4.0
68,188,4.0
68,195,4.0
68,204,3.0
68,209,4.0
68,213,4.0
68,218,3.0
68,241,4.0
68,248,3.0
68,250,5.0
68,253,4.0
68,260,2.0
68,289,2.0
69,4,4.0
69,30,2.0
69,43,5.0
69,49,5.0
69,50,2.0
69,51,3.0
69,63,5.0
69,68,3.0
69,77,3.0
69,79,5.0
69,90,2.0
69,123,3.0
69,125,4.0
69,136,5.0
69,161,5.0
69,167,3.0
69,175,5.0
69,183,4.0
69,184,5.0
69,226,5.0
69,230,5.0
69,233,2.0
69,276,3.0
69,284,3.0
69,290,4.0
70,13,4.0
70,96,2.0
70,97,5.0
70,108,1.0
70,154,2.0
70,243,2.0
70,259,2.0
71,22,3.0
71,32,4.0
71,47,1.0
71,53,4.0
71,84,5.0
71,88,4.0
71,94,2.0
71,110,1.0
71,134,3.0
71,151,1.0
71,187,4.0
71,194,1.0
71,205,1.0
71,239,3.0
71,246,3.0
72,0,3.0
72,3,3.0
72,17,3.0
72,31,3.0
72,32,3.0
72,37,4.0
72,39,5.0
72,70,1.0
72,115,2.0
72,128,3.0
72,136,4.0
72,154,3.0
72,191,3.0
72,195,2.0
72,204,2.0
72,220,1.0
72,226,5.0
72,229,4.0
72,292,2.0
73,34,2.0
73,35,5.0
73,43,4.0
73,70,3.0
73,83,3.0
73,101,4.0
73,106,2.0
73,139,3.0
73,146,3.0
73,190,2.0
73,193,4.0
73,199,5.0
73,200,4.0
73,219,4.0
73,228,4.0
73,236,3.0
73,259,3.0
73,293,4.0
73,295,5.0
73,299,5.0
74,10,2.0
74,31,2.0
74,41,3.0
74,49,4.0
74,58,3.0
74,66,5.0
74,82,5.0
74,92,2.0
74,101,2.0
74,110,2.0
74,116,5.0
74,120,4.0
74,151,2.0
74,156,3.0
74,158,3.0
74,160,5.0
74,172,2.0
74,196,2.0
74,209,5.0
74,220,2.0
74,237,4.0
74,242,4.0
74,256,3.0
74,258,5.0
74,267,5.0
74,273,5.0
74,286,2.0
74,288,3.0
74,291,2.0
75,4,2.0
75,7,2.0
75,34,1.0
75,40,1.0
75,51,1.0
75,52,3.0
75,74,1.0
75,151,1.0
75,169,4.0
75,179,4.0
75,229,4.0
75,254,4.0
76,92,1.0
76,93,4.0
76,102,4.0
76,122,4.0
76,124,1.0
76,162,3.0
76,178,1.0
76,203,2.0
76,229,4.0
76,249,4.0
76,253,2.0
76,260,1.0
76,296,3.0
77,17,3.0
77,31,2.0
77,39,3.0
77,41,1.0
77,43,2.0
77,53,4.0
77,71,3.0
77,107,1.0
77,120,3.0
77,131,3.0
77,138,2.0
77,153,3.0
77,182,3.0
77,192,3.0
77,232,3.0
77,237,4.0
77,271,5.0
77,276,4.0
77,288,2.0
78,17,5.0
78,34,1.0
78,57,5.0
78,65,3.0
78,68,3.0
78,83,2.0
78,84,5.0
78,85,1.0
78,97,4.0
78,104,3.0
78,126,4.0
78,133,4.0
78,141,2.0
78,156,4.0
78,161,5.0
78,164,3.0
78,175,4.0
78,229,5.0
78,233,3.0
78,236,3.0
78,238,3.0
78,244,2.0
78,248,2.0
78,259,5.0
78,261,3.0
78,291,3.0
79,15,4.0
79,26,4.0
79,28,5.0
79,36,4.0
79,57,4.0
79,81,5.0
79,83,2.0
79,119,5.0
79,140,2.0
79,155,4.0
79,156,3.0
79,160,4.0
79,176,5.0
79,191,3.0
79,199,5.0
79,214,5.0
79,224,3.0
79,240,2.0
79,241,4.0
79,246,4.0
79,256,3.0
79,266,5.0
79,272,4.0
80,4,4.0
80,9,2.0
80,12,4.0
80,32,2.0
80,64,2.0
80,126,1.0
81,31,2.0
81,38,1.0
81,72,4.0
81,81,4.0
81,103,1.0
81,107,1.0
81,121,4.0
81,153,2.0
81,161,4.0
81,171,2.0
81,199,3.0
81,203,2.0
81,214,1.0
81,234,2.0
81,249,3.0
81,283,3.0
81,288,1.0
81,297,4.0
82,8,5.0
82,12,5.0
82,35,4.0
82,39,3.0
82,41,4.0
82,59,4.0
82,64,1.0
82,74,1.0
82,82,4.0
82,89,3.0
82,90,2.0
82,103,3.0
82,119,3.0
82,148,3.0
82,178,2.0
82,188,3.0
82,189,2.0
82,199,4.0
82,203,3.0
82,265,5.0
82,274,4.0
82,290,3.0
83,21,4.0
83,40,4.0
83,47,4.0
83,48,5.0
83,52,2.0
83,63,5.0
83,71,3.0
83,80,2.0
83,90,3.0
83,105,3.0
83,112,2.0
83,132,5.0
83,137,5.0
83,171,3.0
83,183,3.0
83,203,3.0
83,229,5.0
83,248,2.0
83,263,3.0
83,268,4.0
84,7,1.0
84,10,3.0
84,13,5.0
84,22,4.0
84,23,4.0
84,24,4.0
84,34,1.0
84,38,3.0
84,39,5.0
84,45,5.0
84,51,1.0
84,54,4.0
84,69,3.0
84,70,5.0
84,71,3.0
84,106,4.0
84,107,3.0
84,112,5.0
84,135,4.0
84,138,4.0
84,142,3.0
84,144,4.0
84,161,4.0
84,162,5.0
84,170,3.0
84,172,3.0
84,181,2.0
84,191,3.0
84,216,5.0
84,217,1.0
84,228,3.0
84,235,4.0
84,247,5.0
84,253,3.0
84,275,5.0
84,276,4.0
84,291,2.0
85,27,1.0
85,28,3.0
85,31,2.0
85,108,2.0
85,122,4.0
85,139,1.0
85,141,1.0
85,156,3.0
85,158,1.0
85,170,2.0
85,178,1.0
85,184,2.0
85,193,1.0
85,230,3.0
85,294,1.0
86,27,3.0
86,132,2.0
86,138,2.0
86,142,3.0
86,148,1.0
86,163,1.0
86,170,1.0
86,182,4.0
86,183,1.0
86,196,4.0
86,204,2.0
86,205,1.0
86,223,2.0
86,245,3.0
86,275,4.0
86,284,2.0
87,2,3.0
87,12,5.0
87,14,3.0
87,23,4.0
87,49,4.0
87,59,5.0
87,64,2.0
87,74,2.0
87,84,5.0
87,88,3.0
87,94,3.0
87,96,3.0
87,111,2.0
87,118,4.0
87,135,2.0
87,143,4.0
87,147,3.0
87,198,3.0
87,211,1.0
87,214,3.0
87,235,2.0
87,250,5.0
87,255,2.0
87,260,1.0
87,280,3.0
87,291,2.0
88,6,2.0
88,22,3.0
88,29,2.0
88,43,2.0
88,88,5.0
88,89,2.0
88,90,3.0
88,94,2.0
88,108,5.0
88,120,4.0
88,130,2.0
88,145,5.0
88,182,5.0
88,184,5.0
88,214,4.0
88,219,4.0
88,223,4.0
88,244,2.0
88,262,4.0
88,271,5.0
88,299,4.0
89,5,4.0
89,9,4.0
89,56,2.0
89,63,5.0
89,70,4.0
